측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation,humidity
701 광복동,2018,8,12,20,0.5,0.026,33,17,29.2,90,1.6,,79
701 광복동,2018,8,12,21,0.5,0.029,32,16,28.6,90,1.6,,81
701 광복동,2018,8,12,22,0.5,0.032,26,14,28.3,90,2,,83
701 광복동,2018,8,12,23,0.5,0.033,32,14,28.4,90,1.9,,80
701 광복동,2018,8,12,24,0.5,0.019,29,17,28.2,90,2.3,,82
701 광복동,2018,8,13,1,0.4,0.015,27,14,27.9,70,2.4,,86
701 광복동,2018,8,13,2,0.4,0.007,27,18,27.8,50,1.9,,84
701 광복동,2018,8,13,3,0.5,0.007,26,16,27.7,50,2.2,,86
701 광복동,2018,8,13,4,0.5,0.007,21,18,27.6,50,2.1,,87
701 광복동,2018,8,13,5,0.5,0.007,23,13,27.5,50,1.9,,87
701 광복동,2018,8,13,6,0.5,0.01,23,18,27.4,20,1.8,,86
701 광복동,2018,8,13,7,0.5,0.016,26,23,27.4,20,0.9,,84
701 광복동,2018,8,13,8,0.5,0.02,27,19,28.3,20,0.5,,82
701 광복동,2018,8,13,9,0.5,0.026,30,25,29.9,160,1.5,,75
701 광복동,2018,8,13,10,0.4,0.031,32,25,32.1,160,2.1,,68
701 광복동,2018,8,13,11,0.4,0.027,39,32,32.8,200,2.7,,67
701 광복동,2018,8,13,12,0.5,0.024,39,27,32.9,200,4.5,,69
701 광복동,2018,8,13,13,점검,점검,43,34,34.2,230,3.8,,52
701 광복동,2018,8,13,14,0.5,0.018,41,35,34,200,4.1,,61
701 광복동,2018,8,13,15,0.5,0.023,39,36,33.8,180,3.7,,63
701 광복동,2018,8,13,16,0.5,0.022,41,28,34.2,200,4.4,,56
701 광복동,2018,8,13,17,0.5,0.025,37,20,34.5,230,4.1,,52
701 광복동,2018,8,13,18,0.5,0.021,28,17,34,230,4.4,,51
701 광복동,2018,8,13,19,0.5,0.028,23,14,33,250,2.9,,55
701 광복동,2018,8,13,20,0.5,0.029,25,17,31.9,250,2.7,,58
701 광복동,2018,8,13,21,0.5,0.031,22,13,30.5,200,1.5,,63
701 광복동,2018,8,13,22,0.4,0.027,27,12,30,250,1.5,,64
701 광복동,2018,8,13,23,0.4,0.029,18,7,29.4,200,1.7,,70
701 광복동,2018,8,13,24,0.4,0.029,23,8,29,290,1,,69
701 광복동,2018,8,14,1,0.4,0.027,18,13,28.8,290,2,,67
701 광복동,2018,8,14,2,0.4,0.023,18,14,28.6,340,1,,70
701 광복동,2018,8,14,3,0.4,0.039,16,15,28.8,70,1.4,,71
701 광복동,2018,8,14,4,0.4,0.036,39,28,28.3,90,1.5,,77
701 광복동,2018,8,14,5,0.4,0.036,32,18,27.9,90,1.4,,87
701 광복동,2018,8,14,6,0.4,0.029,33,29,27.7,90,1.5,,81
701 광복동,2018,8,14,7,0.5,0.032,27,19,27.7,90,1.4,,74
701 광복동,2018,8,14,8,0.4,0.029,30,17,28.4,50,1.3,,72
701 광복동,2018,8,14,9,0.4,0.017,22,18,30.3,90,1.8,,68
701 광복동,2018,8,14,10,0.4,0.009,23,20,31.1,140,3.6,,73
701 광복동,2018,8,14,11,0.4,0.014,15,13,31.4,110,3.2,,71
701 광복동,2018,8,14,12,0.5,0.02,23,20,32.5,110,3,,65
701 광복동,2018,8,14,13,0.5,0.019,34,22,33.1,110,3.9,,66
701 광복동,2018,8,14,14,0.5,0.018,23,20,33.2,140,4.3,,62
701 광복동,2018,8,14,15,0.5,0.018,29,24,32.8,110,3.1,,67
701 광복동,2018,8,14,16,0.5,0.016,35,19,31,110,6.2,,76
701 광복동,2018,8,14,17,0.5,0.024,31,22,31.8,110,2.6,,66
701 광복동,2018,8,14,18,0.5,0.024,29,26,31.9,110,2.9,,56
701 광복동,2018,8,14,19,0.5,0.03,23,22,30.6,110,2.7,,65
701 광복동,2018,8,14,20,0.4,0.037,26,19,29.7,70,1.8,,72
701 광복동,2018,8,14,21,0.4,0.036,30,16,29,70,1.5,,71
701 광복동,2018,8,14,22,0.4,0.031,33,16,28.9,90,2.5,,69
701 광복동,2018,8,14,23,0.4,0.02,26,11,28.9,70,2.4,,67
701 광복동,2018,8,14,24,0.4,0.018,18,9,28.5,70,2.6,,77
701 광복동,2018,8,15,1,0.4,0.014,17,17,28.2,70,3,,83
701 광복동,2018,8,15,2,0.4,0.011,17,7,28.1,70,2.4,,84
701 광복동,2018,8,15,3,0.4,0.006,14,7,27.9,50,1.6,,83
701 광복동,2018,8,15,4,0.4,0.005,14,9,27.6,20,2.3,,83
701 광복동,2018,8,15,5,0.4,0.005,24,11,27.5,50,2.4,,82
701 광복동,2018,8,15,6,0.4,0.012,20,13,27.7,50,1.9,,77
701 광복동,2018,8,15,7,0.5,0.024,19,15,27.5,50,2.2,,77
701 광복동,2018,8,15,8,0.5,0.019,22,15,28.6,50,2.6,,73
701 광복동,2018,8,15,9,0.5,0.018,24,24,30.8,50,3.2,,62
701 광복동,2018,8,15,10,0.5,0.024,28,21,32.4,50,3.3,,60
701 광복동,2018,8,15,11,0.5,0.017,30,25,33.1,50,3,,60
701 광복동,2018,8,15,12,0.4,0.012,35,27,33.6,70,3.3,,59
701 광복동,2018,8,15,13,0.4,0.013,30,25,33.4,70,4.1,,58
701 광복동,2018,8,15,14,0.4,0.018,23,12,27.5,90,2.5,0.4,88
701 광복동,2018,8,15,15,0.4,0.011,21,10,29.3,50,2.4,2.3,86
701 광복동,2018,8,15,16,0.4,0.01,23,8,28.4,20,3.8,,84
701 광복동,2018,8,15,17,0.4,0.012,16,5,26.8,20,2.3,1.9,94
701 광복동,2018,8,15,18,0.5,0.016,11,4,26.5,320,2.9,0.2,94
701 광복동,2018,8,15,19,0.5,0.021,22,5,26.5,270,3.6,,93
701 광복동,2018,8,15,20,0.4,0.014,20,6,27,250,5.1,,92
701 광복동,2018,8,15,21,0.4,0.008,24,12,26.4,230,10.2,0,90
701 광복동,2018,8,15,22,0.4,0.009,20,13,26.4,250,8,0,88
701 광복동,2018,8,15,23,0.4,0.01,13,7,25.6,230,6.2,5.7,95
701 광복동,2018,8,15,24,0.3,0.01,12,7,26.1,250,6.1,13.3,96
701 광복동,2018,8,16,1,0.4,0.013,16,6,26.7,250,7.4,,96
701 광복동,2018,8,16,2,0.4,0.017,16,8,26.8,270,3.8,,93
701 광복동,2018,8,16,3,0.4,0.012,17,11,26.6,270,4,,91
701 광복동,2018,8,16,4,0.4,0.011,22,6,26.9,270,4.8,,90
701 광복동,2018,8,16,5,0.4,0.015,27,8,26.9,270,2.2,,93
701 광복동,2018,8,16,6,0.4,0.012,21,15,26.9,270,3,,91
701 광복동,2018,8,16,7,0.5,0.016,22,16,26.9,270,2.4,,89
701 광복동,2018,8,16,8,0.5,0.028,23,13,27.1,0,0.4,,87
701 광복동,2018,8,16,9,0.5,0.031,27,10,27.5,50,1.6,,87
701 광복동,2018,8,16,10,0.6,0.03,33,26,28,140,1.7,,85
701 광복동,2018,8,16,11,0.6,0.038,33,14,26.8,110,2.8,0.1,90
701 광복동,2018,8,16,12,0.5,0.038,34,18,26.6,50,1.2,1.2,92
701 광복동,2018,8,16,13,0.6,0.054,33,13,26.7,70,1.3,0.1,92
701 광복동,2018,8,16,14,0.5,0.04,46,31,26.7,90,1,0.3,93
701 광복동,2018,8,16,15,0.5,0.045,33,25,27.1,0,0.4,,89
701 광복동,2018,8,16,16,0.5,0.034,39,21,27.6,70,1.3,,87
701 광복동,2018,8,16,17,0.4,0.021,38,21,26.6,50,3.9,,87
701 광복동,2018,8,16,18,0.4,0.02,17,9,25.9,50,4,0,86
701 광복동,2018,8,16,19,0.5,0.026,14,8,25.5,50,4.1,0,85
701 광복동,2018,8,16,20,0.4,0.02,12,5,24.6,50,4.1,,83
701 광복동,2018,8,16,21,0.4,0.014,31,9,24.5,50,5,,76
701 광복동,2018,8,16,22,0.4,0.012,32,11,24.3,50,5,,75
701 광복동,2018,8,16,23,0.4,0.012,24,8,24,50,4.5,,71
701 광복동,2018,8,16,24,0.4,0.011,23,7,23.8,50,5.3,,69
701 광복동,2018,8,17,1,0.4,0.008,23,6,23.7,50,3.7,,70
701 광복동,2018,8,17,2,0.3,0.007,23,6,23.7,50,4.5,,70
701 광복동,2018,8,17,3,0.3,0.006,23,8,23.7,50,4.8,,71
701 광복동,2018,8,17,4,0.3,0.006,22,9,23.5,50,4.5,,68
701 광복동,2018,8,17,5,0.3,0.008,23,7,23.5,50,3.8,,69
701 광복동,2018,8,17,6,0.3,0.01,21,6,23.8,50,4.4,,69
701 광복동,2018,8,17,7,0.3,0.015,22,8,23.8,50,3.6,,72
701 광복동,2018,8,17,8,0.3,0.015,28,9,24.9,50,3.9,,65
701 광복동,2018,8,17,9,0.3,0.012,29,11,25,50,4.9,,65
701 광복동,2018,8,17,10,0.3,0.012,29,13,26.1,50,5.6,,57
701 광복동,2018,8,17,11,0.3,0.01,25,12,27.2,70,4.9,,54
701 광복동,2018,8,17,12,0.3,0.012,40,10,27.6,70,4.7,,53
701 광복동,2018,8,17,13,0.3,0.012,36,13,27.8,70,4.9,,51
701 광복동,2018,8,17,14,0.3,0.012,26,13,28.2,70,5,,50
701 광복동,2018,8,17,15,0.3,0.014,25,13,27.8,50,5.2,,55
701 광복동,2018,8,17,16,0.3,0.013,23,14,27.7,70,4.6,,51
701 광복동,2018,8,17,17,0.3,0.013,24,12,27.5,70,4.9,,51
701 광복동,2018,8,17,18,0.4,0.015,25,13,26.3,50,4.3,,54
701 광복동,2018,8,17,19,0.3,0.014,21,10,25.3,70,4.3,,55
701 광복동,2018,8,17,20,0.3,0.021,14,5,25,70,3.9,,57
701 광복동,2018,8,17,21,0.3,0.017,22,8,24.3,70,3.9,,60
701 광복동,2018,8,17,22,0.3,0.017,23,8,24,50,4.4,,59
701 광복동,2018,8,17,23,0.3,0.014,21,4,23.6,50,4,,60
701 광복동,2018,8,17,24,0.3,0.011,16,3,23.3,50,3.8,,60
701 광복동,2018,8,18,1,0.3,0.008,20,6,23.4,70,4.1,,58
701 광복동,2018,8,18,2,0.3,0.008,19,7,23.4,50,3.1,,59
701 광복동,2018,8,18,3,0.3,0.008,12,7,23.4,70,2.9,,58
701 광복동,2018,8,18,4,0.3,0.005,23,7,23,70,2.7,,60
701 광복동,2018,8,18,5,0.3,0.004,21,2,22.9,50,2.2,,61
701 광복동,2018,8,18,6,0.3,0.008,16,6,22.6,50,2,,64
701 광복동,2018,8,18,7,0.3,0.009,23,8,22.3,50,2,,64
701 광복동,2018,8,18,8,0.3,0.012,22,5,22.8,50,2.7,,64
701 광복동,2018,8,18,9,0.3,0.015,25,10,24.4,50,3.4,,62
701 광복동,2018,8,18,10,0.3,0.01,34,16,26.8,70,3,,56
701 광복동,2018,8,18,11,0.3,0.01,30,17,27.7,90,3.7,,54
701 광복동,2018,8,18,12,0.3,0.012,27,20,28.3,90,3.6,,52
701 광복동,2018,8,18,13,0.3,0.011,31,16,28.5,90,3.3,,51
701 광복동,2018,8,18,14,0.3,0.013,34,13,28.3,70,2.2,,53
701 광복동,2018,8,18,15,0.3,0.011,27,19,27.8,90,3.6,,57
701 광복동,2018,8,18,16,0.3,0.011,28,14,28.2,90,3.9,,55
701 광복동,2018,8,18,17,0.3,0.011,30,14,26.9,90,3.8,,60
701 광복동,2018,8,18,18,0.3,0.012,21,12,26.5,70,2.9,,60
701 광복동,2018,8,18,19,0.3,0.015,29,12,25.6,70,2.6,,62
701 광복동,2018,8,18,20,0.3,0.013,29,11,24.6,70,2.3,,66
701 광복동,2018,8,18,21,0.3,0.016,25,6,24,70,2.9,,66
701 광복동,2018,8,18,22,0.3,0.02,22,5,23.6,50,3,,66
701 광복동,2018,8,18,23,0.3,0.019,23,6,23.3,50,2.9,,65
701 광복동,2018,8,18,24,0.3,0.012,22,2,22.8,50,1.9,,65
701 광복동,2018,8,19,1,0.3,0.009,16,2,22.3,20,1.8,,67
701 광복동,2018,8,19,2,0.3,0.006,16,5,22,20,1.8,,69
701 광복동,2018,8,19,3,0.3,0.005,13,5,22,50,1.7,,70
701 광복동,2018,8,19,4,0.3,0.006,15,6,21.9,50,1.3,,70
701 광복동,2018,8,19,5,0.3,0.006,14,6,21.8,70,0.8,,71
701 광복동,2018,8,19,6,0.3,0.017,13,5,21.6,180,0.8,,72
701 광복동,2018,8,19,7,0.3,0.018,16,5,21.3,0,0.3,,72
701 광복동,2018,8,19,8,0.3,0.021,17,4,22.6,200,0.8,,71
701 광복동,2018,8,19,9,0.3,0.012,22,10,24.5,230,1.1,,60
701 광복동,2018,8,19,10,0.4,0.012,23,20,26.1,340,1.5,,60
701 광복동,2018,8,19,11,0.4,0.018,16,11,28.4,110,1.4,,50
701 광복동,2018,8,19,12,0.3,0.015,30,21,29.7,160,2.9,,51
701 광복동,2018,8,19,13,0.4,0.019,26,23,29.5,140,2.7,,55
701 광복동,2018,8,19,14,0.4,0.017,23,18,27.8,230,4.2,,61
701 광복동,2018,8,19,15,0.4,0.02,36,25,28.4,200,3.7,,58
701 광복동,2018,8,19,16,0.4,0.017,28,26,28.8,110,3.3,,56
701 광복동,2018,8,19,17,0.3,0.015,38,30,27.6,140,3.8,,58
701 광복동,2018,8,19,18,0.3,0.014,24,17,27.5,140,2.9,,60
701 광복동,2018,8,19,19,0.3,0.014,27,15,26.2,140,2.6,,63
701 광복동,2018,8,19,20,0.3,0.019,31,13,25.4,140,2.2,,70
701 광복동,2018,8,19,21,0.3,0.024,30,9,24.8,110,2.2,,74
701 광복동,2018,8,19,22,0.3,0.021,28,6,24.7,90,2.2,,78
701 광복동,2018,8,19,23,0.4,0.024,26,6,24.6,70,1.4,,75
701 광복동,2018,8,19,24,0.4,0.02,30,17,24.1,20,1.5,,73
701 광복동,2018,8,20,1,0.4,0.011,21,12,23.8,0,0.3,,71
701 광복동,2018,8,20,2,0.3,0.009,21,10,23.6,360,1.1,,72
701 광복동,2018,8,20,3,0.3,0.007,18,10,23.3,50,1.5,,76
701 광복동,2018,8,20,4,0.3,0.007,25,11,23.1,0,0.4,,76
701 광복동,2018,8,20,5,0.3,0.007,23,17,22.7,320,0.8,,79
701 광복동,2018,8,20,6,0.4,0.035,21,12,22.8,160,0.6,,80
701 광복동,2018,8,20,7,0.4,0.042,27,23,22.6,0,0.3,,79
701 광복동,2018,8,20,8,0.5,0.039,38,21,23.7,90,1,,74
701 광복동,2018,8,20,9,0.4,0.036,42,29,26,70,1.2,,69
701 광복동,2018,8,20,10,0.4,0.027,43,31,28,160,2.4,,66
701 광복동,2018,8,20,11,0.5,0.029,49,39,29.1,140,2.9,,64
701 광복동,2018,8,20,12,0.5,0.032,49,41,29.2,160,3.7,,66
701 광복동,2018,8,20,13,0.4,0.019,51,41,29.5,160,3.5,,63
701 광복동,2018,8,20,14,0.5,0.018,39,33,29.4,180,3.4,,66
701 광복동,2018,8,20,15,0.5,0.024,52,37,28.7,200,4.3,,63
701 광복동,2018,8,20,16,0.5,0.02,51,39,29.2,200,3.9,,62
701 광복동,2018,8,20,17,0.4,0.015,44,38,28.8,200,3.7,,61
701 광복동,2018,8,20,18,0.4,0.021,39,37,28.2,180,2.6,,64
701 광복동,2018,8,20,19,0.5,0.016,41,25,27.1,200,2.4,,62
701 광복동,2018,8,20,20,0.5,0.029,41,22,26.2,110,0.5,,62
701 광복동,2018,8,20,21,0.5,0.037,42,25,25.7,90,1.2,,68
701 광복동,2018,8,20,22,0.5,0.03,46,29,25.3,110,1.1,,71
701 광복동,2018,8,20,23,0.4,0.02,47,30,25.2,70,1.4,,74
701 광복동,2018,8,20,24,0.4,0.034,42,25,25,90,1.5,,75
701 광복동,2018,8,21,1,0.4,0.024,40,26,24.8,20,0.8,,76
701 광복동,2018,8,21,2,0.4,0.019,40,22,24.4,140,0.9,,78
701 광복동,2018,8,21,3,0.5,0.027,26,23,24.6,110,1.2,,77
701 광복동,2018,8,21,4,0.5,0.028,41,29,24.6,90,0.9,,77
701 광복동,2018,8,21,5,0.4,0.017,40,33,24.3,20,0.8,,84
701 광복동,2018,8,21,6,0.4,0.016,31,31,24.3,320,0.5,,82
701 광복동,2018,8,21,7,0.4,0.026,34,22,24.3,50,0.5,,83
701 광복동,2018,8,21,8,0.5,0.039,35,19,25.4,290,0.7,,77
701 광복동,2018,8,21,9,0.4,0.025,40,35,27.7,200,1.4,,72
701 광복동,2018,8,21,10,0.4,0.032,31,25,29.5,180,2.4,,65
701 광복동,2018,8,21,11,0.4,0.035,38,28,30.8,200,2.9,,59
701 광복동,2018,8,21,12,0.4,0.029,42,32,31,200,3.3,,52
701 광복동,2018,8,21,13,0.4,0.021,34,27,32.1,180,3.5,,46
701 광복동,2018,8,21,14,0.4,0.03,36,22,31.6,200,3.5,,49
701 광복동,2018,8,21,15,0.4,0.028,37,31,32.1,200,4.4,,42
701 광복동,2018,8,21,16,0.4,0.033,43,29,32.6,200,4.3,,43
701 광복동,2018,8,21,17,0.4,0.024,43,42,31.5,200,3.8,,50
701 광복동,2018,8,21,18,0.5,0.027,43,36,31.4,200,1.8,,52
701 광복동,2018,8,21,19,0.5,0.03,37,34,29.2,110,2.7,,77
701 광복동,2018,8,21,20,0.5,0.04,31,25,28.8,90,1.9,,75
701 광복동,2018,8,21,21,0.4,0.027,31,24,28.8,70,2,,72
701 광복동,2018,8,21,22,0.4,0.029,36,7,28.6,70,2.9,,75
701 광복동,2018,8,21,23,0.4,0.021,30,8,28.5,70,2.9,,73
701 광복동,2018,8,21,24,0.4,0.015,31,12,28.2,90,2.8,,74
701 광복동,2018,8,22,1,0.4,0.014,32,10,28,70,3.4,,74
701 광복동,2018,8,22,2,0.4,0.013,32,7,27.8,70,3.7,,75
701 광복동,2018,8,22,3,0.3,0.013,21,8,27.7,90,3.7,,77
701 광복동,2018,8,22,4,0.3,0.011,25,9,27.7,90,3.8,,76
701 광복동,2018,8,22,5,0.3,0.015,35,11,27.6,90,3.6,,76
701 광복동,2018,8,22,6,0.4,0.017,30,11,27.6,70,2.9,,75
701 광복동,2018,8,22,7,0.3,0.015,24,11,27.8,70,4.2,,75
701 광복동,2018,8,22,8,0.4,0.016,29,18,28.2,70,3.8,,73
701 광복동,2018,8,22,9,0.4,0.013,34,19,28.7,70,3.8,,71
701 광복동,2018,8,22,10,0.4,0.013,34,14,30,90,4.3,,68
701 광복동,2018,8,22,11,0.4,0.015,30,24,31.1,70,3.4,,62
701 광복동,2018,8,22,12,0.4,0.012,31,26,31.7,70,3.7,,60
701 광복동,2018,8,22,13,0.4,0.013,21,17,32.2,70,3.7,,62
701 광복동,2018,8,22,14,0.4,0.013,25,16,31.3,70,4.9,,63
701 광복동,2018,8,22,15,0.4,0.017,23,14,31,70,3.7,,65
701 광복동,2018,8,22,16,0.4,0.018,26,14,31.8,70,4,,63
701 광복동,2018,8,22,17,0.4,0.021,31,18,30.8,90,3.5,,66
701 광복동,2018,8,22,18,0.4,0.023,25,11,30,70,3.8,,64
701 광복동,2018,8,22,19,0.4,0.023,23,10,29.6,70,4,,66
701 광복동,2018,8,22,20,0.4,0.023,34,7,29.3,70,3.9,,67
701 광복동,2018,8,22,21,0.4,0.019,24,9,29.2,70,4.3,,68
701 광복동,2018,8,22,22,0.4,0.02,29,7,29.5,70,4.7,,64
701 광복동,2018,8,22,23,0.4,0.019,27,7,29.6,70,4,,64
701 광복동,2018,8,22,24,0.4,0.02,28,12,29.5,70,4.1,,65
701 광복동,2018,8,23,1,0.3,0.016,29,11,29.5,70,4.2,,62
701 광복동,2018,8,23,2,0.4,0.016,29,9,29.4,70,3.9,,62
701 광복동,2018,8,23,3,0.4,0.016,15,10,29.2,70,4.1,,63
701 광복동,2018,8,23,4,0.3,0.013,18,13,29.2,70,4.9,0,63
701 광복동,2018,8,23,5,0.3,0.009,14,12,28,90,3.6,0.2,77
701 광복동,2018,8,23,6,0.3,0.009,16,9,28.2,90,4.3,0,74
701 광복동,2018,8,23,7,0.3,0.012,19,10,27.6,90,3.9,,77
701 광복동,2018,8,23,8,0.3,0.007,20,7,27.8,90,3.6,,77
701 광복동,2018,8,23,9,0.3,0.007,22,5,28.1,90,4.4,0,76
701 광복동,2018,8,23,10,0.3,0.006,24,4,28.4,110,5.1,,77
701 광복동,2018,8,23,11,점검,점검,28,6,29.3,90,5.1,,73
701 광복동,2018,8,23,12,0.4,점검,24,11,30,90,4.7,,68
701 광복동,2018,8,23,13,0.4,점검,25,14,29.6,90,4.7,,71
701 광복동,2018,8,23,14,0.3,점검,21,15,29.1,70,3.6,,75
701 광복동,2018,8,23,15,0.4,0.018,30,12,28.4,70,4.3,,76
701 광복동,2018,8,23,16,0.4,0.019,23,11,28.3,70,3.9,,76
701 광복동,2018,8,23,17,0.4,0.021,30,13,27.3,70,3.7,0.5,85
701 광복동,2018,8,23,18,0.4,0.029,26,14,26.8,70,3.5,0.6,92
701 광복동,2018,8,23,19,0.4,0.016,38,14,27,90,2.5,0.6,91
701 광복동,2018,8,23,20,0.4,0.012,29,12,27.1,110,4.9,0,90
701 광복동,2018,8,23,21,0.4,0.015,32,11,26.7,110,5,0.8,92
701 광복동,2018,8,23,22,0.3,0.017,21,12,26.6,110,4.3,0,93
701 광복동,2018,8,23,23,0.3,0.011,26,9,26.4,110,5,,89
701 광복동,2018,8,23,24,0.4,0.007,31,11,26.9,140,4.2,0,86
701 광복동,2018,8,24,1,0.4,0.005,25,16,27.1,160,5.4,,84
701 광복동,2018,8,24,2,0.3,0.004,25,18,26.6,180,9.4,0.1,86
701 광복동,2018,8,24,3,0.3,0.004,22,7,26.6,180,7.5,0,88
701 광복동,2018,8,24,4,0.3,0.003,39,8,25.6,200,11.2,0.6,93
701 광복동,2018,8,24,5,0.3,0.003,39,8,25.4,230,12.4,1.1,94
701 광복동,2018,8,24,6,0.3,0.004,39,10,25.2,200,14.4,0.7,94
701 광복동,2018,8,24,7,0.3,0.005,33,18,25.2,230,13.9,0.4,95
701 광복동,2018,8,24,8,0.3,0.005,34,6,25.7,250,13.9,0.2,92
701 광복동,2018,8,24,9,0.3,0.006,42,18,26.2,230,13.4,0,89
701 광복동,2018,8,24,10,0.4,0.007,29,14,26.7,230,13.8,0,85
701 광복동,2018,8,24,11,0.4,0.007,37,17,27.2,230,12.5,,81
701 광복동,2018,8,24,12,0.4,0.01,35,20,27.5,230,13.5,,80
701 광복동,2018,8,24,13,0.4,0.011,42,23,27.6,230,12.2,,79
701 광복동,2018,8,24,14,0.4,0.01,38,19,28.4,230,12.1,,75
701 광복동,2018,8,24,15,0.4,0.012,37,25,29.1,230,10.4,,72
701 광복동,2018,8,24,16,0.4,0.012,36,20,29.7,230,9.5,,69
701 광복동,2018,8,24,17,0.4,0.012,29,24,29.9,230,6.8,,69
701 광복동,2018,8,24,18,0.4,0.014,36,21,28.5,200,7.3,,79
701 광복동,2018,8,24,19,0.5,0.016,39,22,26.9,200,8.1,,84
701 광복동,2018,8,24,20,0.4,0.011,41,15,26.8,250,8,,81
701 광복동,2018,8,24,21,0.4,0.011,35,15,26.4,250,5.9,,82
701 광복동,2018,8,24,22,0.4,0.014,34,11,26.2,270,6.9,,83
701 광복동,2018,8,24,23,0.4,0.011,38,8,26.1,230,6,,84
701 광복동,2018,8,24,24,0.4,0.01,30,12,25.8,270,5.2,,84
701 광복동,2018,8,25,1,0.4,0.009,29,15,25.8,270,5.3,,82
701 광복동,2018,8,25,2,0.4,0.009,29,12,25.8,270,5.5,,81
701 광복동,2018,8,25,3,0.4,0.006,18,12,25.7,270,5.6,,78
701 광복동,2018,8,25,4,0.4,0.007,24,14,25.6,250,4.9,,78
701 광복동,2018,8,25,5,0.4,0.007,21,10,25.4,250,5.2,,78
701 광복동,2018,8,25,6,0.4,0.012,20,10,25.2,270,4.4,,80
701 광복동,2018,8,25,7,0.4,0.02,18,14,25,270,2.9,,80
701 광복동,2018,8,25,8,0.6,0.022,25,14,25.3,250,3.9,,76
701 광복동,2018,8,25,9,0.5,0.029,34,22,26,250,3.6,,73
701 광복동,2018,8,25,10,0.5,0.029,29,28,26.6,270,4.3,,72
701 광복동,2018,8,25,11,0.6,0.033,36,16,27,250,4.2,0,72
701 광복동,2018,8,25,12,0.6,0.044,33,29,27.6,250,3.1,0.1,66
701 광복동,2018,8,25,13,0.6,0.025,45,31,27.3,230,4.8,0,73
701 광복동,2018,8,25,14,0.6,0.022,28,20,26.1,270,3.5,0.1,78
701 광복동,2018,8,25,15,0.6,0.022,26,17,25.1,270,4.3,0.6,90
701 광복동,2018,8,25,16,0.6,0.023,29,24,25.2,270,4.2,0.4,89
701 광복동,2018,8,25,17,0.6,0.032,32,16,25.3,320,2.7,0.2,89
701 광복동,2018,8,25,18,0.6,0.03,32,31,24.6,320,2.4,0.9,94
701 광복동,2018,8,25,19,0.6,0.022,29,20,24.9,270,2.1,0,93
701 광복동,2018,8,25,20,0.6,0.023,22,19,24.7,290,1.3,0.1,92
701 광복동,2018,8,25,21,0.5,0.017,22,19,24.9,290,2.4,,91
701 광복동,2018,8,25,22,0.5,0.014,16,13,25.5,270,4.1,0,89
701 광복동,2018,8,25,23,0.4,0.012,14,12,25.4,250,3.9,,89
701 광복동,2018,8,25,24,0.4,0.01,14,10,25.7,270,3.6,,88
701 광복동,2018,8,26,1,0.5,0.022,15,10,25.8,250,3.8,,87
701 광복동,2018,8,26,2,0.5,0.026,15,13,25.7,230,2.7,,88
701 광복동,2018,8,26,3,0.5,0.031,24,15,25,230,1.2,0.1,95
701 광복동,2018,8,26,4,0.5,0.031,26,22,24.9,200,1.7,0,95
701 광복동,2018,8,26,5,0.5,0.022,36,21,24.8,270,1.3,0.6,96
701 광복동,2018,8,26,6,0.4,0.016,29,19,25.1,230,4.1,2.2,96
701 광복동,2018,8,26,7,0.4,0.013,26,11,25.4,230,5.8,7.1,97
701 광복동,2018,8,26,8,0.4,0.02,25,12,25,200,1.8,12.3,97
701 광복동,2018,8,26,9,0.4,0.014,27,13,25.1,230,4.5,1.3,97
701 광복동,2018,8,26,10,0.4,0.011,32,12,25.8,230,6.9,0.9,95
701 광복동,2018,8,26,11,0.4,0.012,29,11,26.1,230,5.7,,93
701 광복동,2018,8,26,12,0.4,0.011,31,18,26.6,230,5.9,,90
701 광복동,2018,8,26,13,0.4,0.011,45,18,27.8,230,7.1,,84
701 광복동,2018,8,26,14,0.4,0.011,40,16,28.8,200,7.4,,79
701 광복동,2018,8,26,15,0.4,0.012,41,22,28.2,200,6.8,,83
701 광복동,2018,8,26,16,0.4,0.014,37,24,28.4,200,5.7,,83
701 광복동,2018,8,26,17,0.5,0.017,40,16,27.7,200,5.7,,88
701 광복동,2018,8,26,18,0.5,0.018,38,19,27,200,3.9,,90
701 광복동,2018,8,26,19,0.5,0.022,40,16,26.8,230,1.9,,90
701 광복동,2018,8,26,20,0.4,0.026,37,14,25.3,50,2.2,,90
701 광복동,2018,8,26,21,0.4,0.035,30,13,24.6,50,2.3,,90
701 광복동,2018,8,26,22,0.5,0.041,30,16,24.3,70,2.2,,90
701 광복동,2018,8,26,23,0.5,0.052,39,13,24.1,70,1.3,,91
701 광복동,2018,8,26,24,0.5,0.049,46,33,24.1,50,1.7,,90
701 광복동,2018,8,27,1,0.4,0.039,46,28,23.9,50,2.4,,90
701 광복동,2018,8,27,2,0.4,0.033,46,12,24,50,1.4,,90
701 광복동,2018,8,27,3,0.4,0.03,22,18,24.6,0,0.4,,91
701 광복동,2018,8,27,4,0.3,0.014,32,18,25.6,230,4.6,,93
701 광복동,2018,8,27,5,0.3,0.012,24,14,26.1,250,7.6,,90
701 광복동,2018,8,27,6,0.4,0.016,24,18,26.1,230,4,,92
701 광복동,2018,8,27,7,0.4,0.02,27,14,25.8,230,3.3,0,94
